Show,Sentiment,Review
Defending Jacob,0,"For a show so devoted to stringing you along for answers, ""Defending Jacob"" doesn't leave you with much once it's over."
WeCrashed,0,"WeCrashed establishes that shameless hustlers worth billions, even when played by Academy Award winning movie stars, are not necessarily interesting people."
Anatomy of a Scandal,0,"The dull courtroom sequences occasionally slip into stagey reconstructions of what happened between defendant and accused. At no point does Kelley’s series pause to consider what it is it’s trying to say about, um, well, anything."
Anatomy of a Scandal,0,The true scandal is how lazy it all feels.
The Nevers,0,"The Nevers is muddled, overcrowded, and less-than-engaging despite its complex lore and flashy special effects."
The Time Traveler's Wife,0,"It's an admirable effort, but one that simply underscores how unadaptable this material might be -- the bottom line being that if time is indeed precious, these six episodes finally feel too much like a waste of it."
11.22.63,0,No one would figure going back in time to spare the life of JFK would be easy or quick. But does it have to drag on so long and be this tiresome to watch?
Brooklyn Nine-Nine,0,"The final season was a chance for the show to engage in some systemic critique; its attempts to do so, however, largely fell flat... A soft-pedaled version of policing and the people who do it."
Arrested Development,0,"But resurrecting all of the previous season's complicated plotlines in one episode comes with its own consequences. Check your lease, Netflixers, because you're living in Flashback City."
Loot,0,"While it has plenty of funny moments, it’s a hard pill to swallow to muster much sympathy for a character that literally has everything she wants."
11.22.63,0,"11.22.63 is just here to entertain. And that's fine! But if the series wanted us to look past some truly awful things Jake does in the name of changing the past, it should've clarified what it wanted us to think of its protagonist."
The Good Wife,0,"The finale was littered with non-conclusions, contradictions and plain old absurdities."
The Essex Serpent,0,This “Serpent” slithers away without leaving much of an impact.
The Gilded Age,0,We know who these people are. They're clichés -- not unpleasant but wholly unsurprising.
Two and a Half Men,0,Was that the sound of a piano crashing down on the hopes and dreams of 10 million fans?
Amazing Stories,0,"Some twists, mystery in tame but lackluster anthology."
The Crown,0,"Sadly, what we get here from the Peter Morgan-created series is substantially tweaked timelines and substandard soap that is far less ""character"" and more live-action spitting image caricature."
The Office,0,"The Office has seemed lost, particularly by devoting substantial time to world-building Dwight's beet farm, a remnant of a failed spin-off effort."
Sex/Life,0,"Sex/Life drowns itself in the shallow end, so to speak, by failing to even generate much heat. There are plenty of R-rated scenes-so many, actually, that they get repetitive."
Waco,0,"The only way the government could look any more like buffoons, barbarians, and jackasses in the series is if the ATF and FBI sequences were soundtracked with ""Yakety Sax."""
Marvel's Iron Fist,0,It's much better paced and way easier to watch. But coming back from what was a truly lack-luster first season... was going to take a complete overhaul of the series and it's hard to say if that was ever going to be possible.
Inventing Anna,0,"It’s a Sisyphean task to get us to care as much about the writing of an article as the escapades of the person being written about, and neither the series nor a surprisingly depthless Chlumsky succeeds in doing so."
Bridgerton,0,"The show tries to tack on more substantive themes, while still ignoring the ways that its world-building has come up short."
The Nevers,0,This weird mix of space and steampunk will confuse viewers rather than confound them.
The Nevers,0,"The world-building, at least, is extensive, and it's possible later episodes might benefit from having carved out so much narrative real estate, so many competing interests. But these early episodes are crowded."
The First Lady,0,"Unfortunately, the Showtime drama mostly serves to reinforce existing historical caricatures, and while it doesn’t exactly waste the talents of Viola Davis, Michelle Pfeiffer, and Gillian Anderson, it certainly misuses them."
Night Sky,0,"Despite strong performances by Simmons and Spacek, this series just plods along with only mildly entertaining bits of story."
Treadstone,0,"A show whose ambition to try to capture a world's worth of adventure seems, too often, like taking the easy way out from digging too deeply into story or character."
Entourage,0,"Once fizzy and stuffed with A-list cameos, Entourage ends on a flat note and with a recurring role for Andrew Dice Clay."
The Beatles: Get Back,0,"Is it incredible and fascinating to witness the footage in Peter Jackson's ""The Beatles: Get Back"" doc-series? Hell, yes. Is it fascinating to watch the unfocused, directionless 6-hour-plus version of this meandering documentary? Not, really."
Joe vs Carole,0,"Kate McKinnon and John Cameron Mitchell give it their best in a series that offers too little, too late."
Twin Peaks,0,"I'm a fan of TV that breaks the rules. But for me, there are minimum requirements for coherence. And Twin Peaks is self-indulgently messing with viewers."
We Own This City,0,"The shows talented cast and shocking plot compel, but its dry factual narrative and blind-spot-heavy examination of policing make for an ultimately unsatisfying viewing experience."
Once Upon a Time in Wonderland,0,Why borrow a classic if you're not going to do anything with it?
Midnight Mass,0,The final scene was so nauseatingly mawkish I had to hide behind the sofa screaming to be put out of my misery.
The Wilds,0,"Overall, The Wilds is a letdown. There are some wonderful moments featuring the girls throughout the 8 episodes, but mainly you mainly just find yourself wishing the whole thing was done differently."
The Act,0,Watch Mommy Dead and Dearest as well as the various interviews with Gypsy Rose Blanchard instead; they'll be a lot more fascinating to watch than The Act.
Altered Carbon,0,"The ideas behind the premise are so good, the potential to examine existential issues about identity and humanity and how they're tied up in our physical form are so great, that it's frustrating to see how often the show takes a too-shallow approach."
Nine Perfect Strangers,0,"Ultimately though, while White Lotus and Succession have proven we can never get enough of the wealthy behaving badly, your enjoyment of Strangers will come down to your tolerance for Kidman's seemingly merciless and mercurial Masha."
Lovecraft Country,0,"Generally, television shows are better served by declining to handhold their audiences through various twists and turns. But Lovecraft moves straight past 'trust the audience' and runs right into 'the audience can read our minds.'"
The Pentaverate,0,"It appears Myers learned nothing in the past 14 years, and The Pentaverate is as big a dud as he’s ever made."
Defending Jacob,0,"Part legal thriller, part whodunnit, the eight-part series stars an A-list cast, adheres to familiar crime genre convention and steps so carefully toward the finale reveal that it often feels more sleepy than suspenseful."
The X-Files,0,"I'm glad Gillian Anderson isn't coming back for next season because if this is the direction the show is taking us, it's time for it to end."
Shameless,0,Shameless fails many of its other characters when it comes to their conclusions. The series even does it in such a way where it feels like the show made a deliberate choice to avoid giving a solid ending to anyone's arc.
Squid Game,0,"The greater anticapitalist critique of Squid Game almost entirely toothless following any serious analysis...I am unimpressed with the messaging, and am confident this drama won't stand the test of time."
House of Cards,0,"The story picks up on the 4th of July, but it hardly feels like a birthday party with so much repetitive plotting and counterplotting going on."
And Just Like That...,0,SATC worked so well because it confidently introduced viewers to trends and fashions. Now its characters are out of touch and trying to play catch up; it's just not as interesting to watch.
Amazing Stories,0,"This show should have been a home run. In my opinion the missed opportunity lies in three areas: the story, the pacing and the direction."
Sex/Life,0,Dig a little deeper and you'll find a very naked truth: Sex/Life is nothing more than a series of dimly-lit sex scenes propped up by groan-inducing dialogue.
A Wilderness of Error,0,"A Wilderness of Error is a fascinating and informative look at a notorious piece of American history, but it struggles to defend its own relevance."
Sex/Life,0,A Road Runner cartoon has more sophisticated characterisations.
The Boondocks,0,The thrill is gone.
They Call Me Magic,0,"Earvin “Magic” Johnson is the cream, the best, on a level above the A list – but when there’s such an overwhelming winner, there’s no sport."
Black Mirror,0,The fifth season of Black Mirror isn't necessary bad -- each episode has a glimmer of something exciting -- but unfortunately that didn't quite go far enough.
The Nevers,0,"A generous take on The Nevers is that it's a fin de siècle X-Men, or maybe a Victorian Watchmen. A less generous take is that it's a more expensive version of Fox's The Gifted, one made without any clear understanding of hour-long cable narrative rhythm."
Archive 81,0,"The final product exists more as a collection of ideas. As new wrinkles each raise a handful of fresh possibilities, Archive 81 rarely settles on how or where to best focus its attention."
The Mist,0,"The series... plays around with elements familiar to members of King's devoted fan base, as well as those from Frank Darabont's intense and somber 2007 feature film of the same name, but with less successful results."
The Fall,0,"If Season 3 is the last season of Netflix's The Fall, it went out on a strange note."
Godless,0,I was excited for it... I think I fell asleep within the first 10 minutes of it. It was so unbelievably boring.
Bel-Air,0,"Once upon a time, Will from west Philly was miles from home, but the show he was in knew exactly what it was and where it was going. Bel-Air finds that a difficult trick to replicate."
1883,0,"For fans of westerns, 1883 certainly looks like the real deal, coming from Yellowstone creator Taylor Sheridan and featuring Sam Elliott as a gnarled cowboy. The execution, however, feels stale."
The Wheel of Time,0,Will The Wheel of Time be a hit? Don't ask me. All I know is that I went into a kind of death spiral after watching the first episode.
Castle Rock,0,"In this misguided series, the clash between grounded psychological horror and bump-in-the-night monster mania delivers fewer shivers than shrugs of confusion."
The Time Traveler's Wife,0,"Hollow characters, an uncertain tone and, most damningly, a total lack of chemistry keep The Time Traveler’s Wife from ever quite rising to the level of swoon-worthy."
The Pentaverate,0,A profoundly unfunny series of sex and poop jokes.
The First,0,"The First begins as a space exploration drama on its way to Mars, but the show, like the mission it depicts, never quite lifts off the ground."
The OA,0,"The willing suspension of disbelief has to be earned, and from where I'm standing, The OA doesn't earn it."
And Just Like That...,0,"To say I was disappointed with where we ended up is something of an understatement. However, theres a spark of promise in some of these storylines, and if we get Season 2, its possible that the series could improve. Or maybe Im deluded."
Winning Time: The Rise of the Lakers Dynasty,0,Adam McKay and John C Reilly join forces for a look back at the rise of the Lakers but strong performances can’t quite paper over a messy structure.
The Baby,0,The best thing about HBO’s eight-part British horror comedy The Baby is that it rarely exceeds thirty minutes per episode. The worst thing about The Baby is that it’s a TV series at all.
Inventing Anna,0,"If Inventing Anna possesses any relevance at all, its due to the quality of its cast."
Marvel's Agent Carter,0,"Get past the surface, though, and it once again looks as if the show has been relegated to the role of little more than handsome placeholder to break up SHIELD's season - all dressed up, perhaps, but as outfitted, with no real place to go."
Entourage,0,We shall see if the boys become men by the end of this eight-episode season. But I doubt it; they're talking movies now.
Sex/Life,0,The eight-episode season easily could’ve been boiled down into two TikToks...
Monsters at Work,0,An unremarkable journey through ideas we've already seen done better before.
Slow Horses,0,"Even at six episodesmost of which are around 40 minutes longthe show feels like its going around in circles, dragging you by the hand along with it. And a lot of it requires massive leaps of logic."
WandaVision,0,"The classic-comedy pastiche is skillful, affectionate and well-performed, but it's not terribly imaginative - if anything, it's a little too true to its antiquated sources. It's also not very funny."
The Offer,0,"At 10 hours, the material is stretched absurdly thin, and it makes every flaw show."
The Undoing,0,"While beautiful to look at, the show struggles to say something compelling as it's more interested in amplifying the melodrama instead of delving deep into its more interesting subjects."
Invincible,0,"But both the jokes and the character beats that fuel Invincible are too sporadic to make the series feel anything more than sputtering. Unassailable, it is not."
The Stand,0,"This adaptation, which starts off succinctly, starts to strain as soon as it has to shoulder the biblical proportions. ""The Stand"" works better as a study in survivalist pluck than as a theological thunderdome."
The Wheel of Time,0,"Early on, the wanderers take refuge in a cursed city, its deserted streets lined with baroque architecture and statuary. ""Wheel,"" as a production, feels like that. It's a breathtakingly detailed edifice with no people in it."
Boardwalk Empire,0,"For its final season, the show seems to want to bring the focus back onto Nucky, but as usual there's no particularly compelling reason to care about what happens to him."
The Undoing,0,"While The Undoing strings together just enough surprises to keep viewers interested episode-to-episode, its writing and direction are both muddled, making for an occasionally unpleasant viewing experience."
Lisey's Story,0,An eight-episode gluepot.
The Stand,0,"In 2021, when there's more content out there than any but the shut-in or chronically unemployed can hope to consume, being ignored - as The Stand deserves to be - is perhaps the unkindest fate of all."
Sex/Life,0,"That ""High Impact Sex Scenes"" content warning strikes me as blatant false adverting."
Nine Perfect Strangers,0,"I wish the series had more of a clear idea of what its genre was, other than crazy and trippy. Nine Perfect Strangers is at its best when Bobby Cannavale and Melissa McCarthy are allowed to display all of their comedic aptitude on screen."
The Stand,0,"The Stand is a shockingly inept adaptation of Stephen King's most beloved properties. Nearly every creative choice is bad - from bland characters, to stilted dialogue, to glacial pacing. It's just so boring."
Inventing Anna,0,Inventing Anna feels like a ghost of a shadow of its central narrative. What’s left is a show that is so obsessed with the idea of its main character that it forgets to explore who that young woman is.
13 Reasons Why,0,"The show's myopia isn't surprising. If anything, the final season proves once again that teen viewers deserved better than what 13 Reasons Why offered, and if the show is remembered in a few years, it'll be mostly for what it failed to do."
The Stranger,0,"'The Stranger' is an effective and addictive thriller, but despite its overabundance of elements, it is incredibly meaningless. [Full Review in Spanish]"
The Mosquito Coast,0,"The show's skittish unwillingness to look hard at its characters for longer than a monologue dooms it -- not to failure but to a sort of absence, making a show about people in the fight for their lives feel like something to have on in the background."
The Mighty Ducks: Game Changers,0,"Any attempt to reboot The Mighty Ducks shouldn't be undertaken lightly. The Mighty Ducks: Game Changers, unfortunately, tackles the franchise with all the grace and nuance of the Bash Brothers."
The Shrink Next Door,0,"The premise sounds so simple and fruitful. But despite all the talent involved, the result is confusing, landing in a no-man's-land between comedy, drama and thriller."
Nine Perfect Strangers,0,"Nine Perfect Strangers, in contrast to the strengths and limitations of [White] Lotus, tastes bland and feels tonally indistinct."
We Own This City,0,"We Own wanted to be a thundering state-of-the-nation address on race and policing, but forgot that it also had to be interesting."
The Crown,0,The show seriously falters with Diana... The Crown prides itself on verisimilitude and that starts to fall away in Season 4.
The Mosquito Coast,0,"A lot of bleeding-heart sentiments are expressed in a show where a white family traverse the hostile, corpse-ridden landscape from the US to Mexico like tourists in other people's suffering."
Dark,0,"For a series that thrives in its complexity, it's disappointing."
WeCrashed,0,"Boy howdy if it doesn’t match former WeWork CEO Adam Neumann pound-for-pound on crappy decision-making, hapless showmanship, and missed opportunities to get back to basics."
Safe,0,It's a thriller by numbers that doesn't feel clever enough for its talented cast.
The Sopranos,0,"To me, it felt like an hourlong f--- you from a guy who has seen fan devotion for The Sopranos transform him from a little-known but well respected TV producer into one of the most legendary TV auteurs in history."
Normal People,0,"I kept yearning for these mouthwateringly beautiful people to be more convincingly nasty to each other, for the romance to take on palpable energy, fizz, danger, real sadness."
True Blood,0,Although the series could have continued - maybe by introducing zombies or mummies - True Blood had nowhere to go but in circles. It was time to put a stake in it.
Pretty Little Liars,0,"In its seventh season, Pretty Little Liars illustrates the dangers of stretching a mystery as far as it can go with a splashy premiere that fails to establish real stakes for its characters."
Y: The Last Man,0,Eliza Clark took over after the initial showrunners departed. She gamely tries to expand the story's ensemble... but there's a basic lack of flair in the storytelling.
Sex and the City,0,"By the time the show had ended its run on HBO, it was already like putting lipstick on a corpse; the flesh was willing, albeit a bit withered, but the spirit has long departed. Not that there ever was much soul to begin with."
Bridgerton,0,"82 million Netflix account holders can’t be wrong, can they? Well, yes. Yes, they can."
The Haunting of Hill House,0,"Things were going so well. Now here I am, out back in the cold of night, burying it."
They Call Me Magic,0,"No disrespect to Magic Johnson on or off the court, but this very authorized love-in lacks the stakes or the drama of the Michael Jordan docuseries, The Last Dance."
11.22.63,0,"If Stephen King could go back in time, maybe he'd decide to stop selling his books to television."
Peacemaker,0,Despite the near-bottomless charm of star John Cena... Peacemaker is ultimately more of a flimsy throat-clearing than a show with anything to say.
WandaVision,0,"The first three-ish episodes were very fun, and then it pretty quickly turned into a long Marvel movie."
How I Met Your Mother,0,"""Last Forever"" brought up the idea of true love versus soul mates, and a bit about fate, but if I wanted to watch a series about how your soulmate might not be the love of your life, I'd have watched Dawson's Creek, a series which did it much better."
And Just Like That...,0,"Why is everyone so dulled down? This brings us to Samantha, whose absence may be the biggest presence on And Just Like That so far. There is no good way to write her out."
The Beatles: Get Back,0,"Like the Beatles themselves, by the time the final episode drags itself to a close, viewers are likely to be ready, finally, to quit."
Treadstone,0,It's all a clone of the same idea. [Full Review in Spanish]
Marvel's Agent Carter,0,"You wouldn't be alone in feeling that this season of Agent Carter lacked a certain urgency...that's really the rub, that Season 2 never seemed like it had enough to say on Peggy's journey..."
Moon Knight,0,"The newest MCU series on Disney+ has some interesting ideas and cool authentically Egyptian flavor, but takes its own little time to get rolling."
The First Lady,0,"Once the “great woman behind the man” story line emerges as the show’s primary theme, “The First Lady” cannot help but seem hopelessly old-fashioned — and ill-timed for what already seems like a regressive moment for women in our nation."
The Lincoln Lawyer,0,It’s Netflix’s version of the sort of retro TNT drama that I only know exists because I left my television on after an NBA game...
Bel-Air,0,"It has many of the familiar tropes of 21st-century teen drama, and none is used to particularly gripping effect: the petty sexual jealousies and earnest melodrama quickly start to grate."
The White Lotus,0,"If you like rich, self-absorbed bores whining and wittering among themselves, fantastic."
The White Lotus,0,"The trollish timing of the show's premise, that vacations are wasted on those who least need it, certainly deserves some grudging admiration. But a swerve late in the series disappointingly sails the story toward calmer waters."
God's Favorite Idiot,0,"Falcone’s heart is clearly in the right place, but all his goodwill is undone by a narrative that is both too simple and overly convoluted, underdeveloped characters, and chintzy production design."
Brave New World,0,"Both Brown Findlay and Ehrenreich seem frustratingly tamped-down here... No wonder the actors seem exhausted; their project, deep into its first season, doesn't know what kind of show it wants to be."
Glee,0,Perhaps Ryan Murphy's most ruinous decision was to go all-out in his embrace of victimhood.
Halo,0,I can safely say that the major flaw in this series is not the lack of accuracy or loyalty to the source material (though that certainly hurt it) but it is the lack of heart in the series.
And Just Like That...,0,"The reboot's hour-long episodes do not suit the material like the original's breezy, half-hour episodes. Here, there's more space between jokes and more space still between funny ones."
Sex/Life,0,"Sex/Life is billed as comedy drama. If it's funny, though, it's for all the wrong reasons."
The Mandalorian,0,"Where some will be down for the expansion of this story into the larger connected universe, plenty will morn the loss of what was the most unique piece of the on-screen Star Wars universe to date."
Monsters at Work,0,It feels like a long wait at times. The first two half-hour episodes (the only ones of the 10 that were available for review) are extraordinarily slow.
Sex/Life,0,"The primary failing of Sex/Life is its inability to balance the acrobatic-romp and woman-finding-herself elements of its concept; there's so much of the former, and not enough of the latter."
The Mosquito Coast,0,"""The Mosquito Coast"" works best when you just follow along with the running and don't think too hard about the rest, but the running itself becomes tedious after awhile. Not everything makes perfect sense, or seems remotely plausible."
Tokyo Vice,0,"In an overabundant genre where story lines tend to follow the familiar beats of an investigation, viewers have to care about the hero. And that’s tough when his inner life is given minimal attention."
13 Reasons Why,0,This show has no business being a full hour long. And it certainly has no business leaving us with an hour-and-36-minute (!) series finale.
Loot,0,"The Apple TV+ series has a concept and a star that practically commands you to pay attention, but the show fails to build on its foundation and is an imperfect showcase for Rudolph’s talents."
Marvel's Luke Cage,0,"Some of these scenes are watchable, good even - but they kill the pace during the series' already-flabby hour-long episodes, and leave you longing for a simpler story without the padding."
The Nevers,0,To paraphrase Coco Chanel: This is a TV show that should look in the mirror and take off one plot point before exiting the house.
The Mysterious Benedict Society,0,"There could be potential here, but not enough to build real enthusiasm."
Winning Time: The Rise of the Lakers Dynasty,0,Not since Bohemian Rhapsody have we seen scenes so poorly edited.
Severance,0,"If the series wants to tackle the exploitation of labor, even in its own exaggerated way, it usually helps when the authoritarians' methods of oppression make sense—logically and emotionally..."
Lisey's Story,0,"Lisey's Story is, on all fronts, too much. Too long, too over-produced, too many talents, too overwrought, too much going on."
The Book of Boba Fett,0,"While the series starts strong by leaning on star Temuera Morrison's strong ability and his connection to ingenious storylines, the show ultimately feels more compelled to set up the Star Wars expanded universe then telling a coherent narrative."
The Thing About Pam,0,Zellweger is simultaneously broadly cartoonish and blandly nonspecific. She squints so much that her eyes lose whatever interiority they might have reflected; there is no real difference between her smile or her frown.
Bel-Air,0,"The scriptwriting has to be superb, and too often here, things fall flat -- plot lines are too predictable, character motivations are slightly questionable, and the dialogue can be a bit too expositional."
Once Upon a Time,0,OUAT season seven suffers from the same anvil-ish dialogue it always has.
The Pentaverate,0,"The Pentaverate rambles and repeats itself too often, even if the glimpses of Myers’ undeniable skill almost make it work and might be just enough for those who have missed him so."
House of Cards,0,I doubt that I was the only one whose own lethargy gave her cause for revulsion.
Star Trek: Picard,0,"While it starts strong, and it's focus on recontextualizing trauma remains earnestly admirable, the season ultimately doesn't have enough story to propel its 10-hour runtime, leading to meandering plots that rely more on nostalgia then storytelling."
The Problem With Jon Stewart,0,"Dull and talky, with flashes of promise."
Severance,0,Ben Stiller's horror series Severance asks interesting questions but gets lost in giving the answers.
Nine Perfect Strangers,0,"Kidman has the range to play both the unicorn and the woman, but nobody bothered to give her the more important part of that equation."
Taboo,0,"... if you have ever wished to know what you get when too many alpha males gather in a room, perhaps this is it."
Peacemaker,0,"With Cenas undeniable charisma and a cast willing to play along with every insane scenario, theres quality moments. Its too bad that Gunn kept forcing chaos on a team and a series that would have benefited from a bit less ofwell, everything."
Lisey's Story,0,"It's disappointing given the top-tier cast and production team. The three brilliant female leads are mostly weeping, catatonic or angry and confused, which is relatable to those of us struggling to keep up with the narrative."
The Time Traveler's Wife,0,"The adaptation is so lazy that episodes begin with the lead characters reading lines straight into the camera, rather than anyone making the effort to work them into the script."
And Just Like That...,0,The show feels like it's trying to reverse-engineer itself through a lot of virtue signaling...
Angelyne,0,I liked “Angelyne” better as it went on... without ever being wholly convinced that it was a trip I needed to take.
Jersey Shore,0,"Just because the Jersey Shore era has come to a close, let's not pump it up with either instant nostalgia or importance."
Brave New World,0,"This adaptation looks great but is definitively hollow, and in turn all of its parties, extensive discussions, and choreographed orgy scenes become simply exhausting."
Schmigadoon!,0,"After having borrowed quite so heavily from traditional forms, the show only haltingly and gradually, and without much of the help that the neglected Key and Strong might have provided, arrives at something that can stand on its own."
Station Eleven,0,"In the end, ""Station Eleven"" may be too attached to its rose-colored glasses."
The Nevers,0,"This potentially provocative, supernatural sci-fi series is unfocused and uneven."
And Just Like That...,0,"And Just Like That... A New Chapter of Sex and the City is a clumsy, cringe-inducing revival that fails to recapture the magic of the original."
Big Little Lies,0,"I admire restraint, and I can appreciate a destabilizing ending. But in season two, it felt as if Big Little Lies was missing whole pieces of narrative cohesion."
Safe,0,Safe isn't without its ticking clock grittiness and compelling riddles but there's also unintended comedy involved with a story where everyone somehow unwittingly contributes to someone's dire demise.
Bodyguard,0,"Unfortunately, full of filler where there should be thriller, Bodyguard just can't get the job done, literally or figuratively."
Halo,0,I dont see much in these early episodes to make investing in a full season worthwhile. Halo does not come remotely close to any of the other sci-fi or fantasy series out there and represents yet another mediocre video game adaptation.
Moon Knight,0,"While certainly Oscar Issacs, as well as the emotional and accurate depiction of DID, manage to spice the series up a tiny bit, Moon Knight ultimately proves too adherent to the MCU's storytelling checkboxes to feel worthwhile."
Halo,0,The frustrating thing about Halo is that it tries to serve two masters -- diehard Halo fans and newbies who are used to the normal rhythms of sci-fi streaming series -- and doesn’t quite please either.
Raised by Wolves,0,"It’s a lot. A lot of weirdness that instead of being fed to us as mysteries for us to theorize about, or as simple pieces of a puzzle, they instead become seeds for further mystery-box tropes."
The Staircase,0,"True crime is not something to be toyed with, and The Staircase, for all the beautiful work put into it, toys with viewers instead of finding the salient truths about the case."
The Afterparty,0,"An Apple TV+ comedy series with one murder, plenty of suspects and minimal intrigue -- the sort of show that's modestly entertaining but doesn't bring enough to the party."
Tokyo Vice,0,It all feels as dated as Miami Vice's fashion sense.
Modern Family,0,"The show should've ended years ago, when it was better equipped to tie together all these subplots, characters, and themes. Now, we're left with an ending that doesn't really want to be an ending."
The Nevers,0,"The show is being pulled in two different directions... If only we could agree to retcon the wayward sci-fi part of the story, HBO would have the best new prestige fantasy series on television. As it stands, it's likely to only get worse."
Pieces of Her,0,Pieces Of Her takes forever to come together.
Lost,0,Does this mean all of Lost counts for nothing? It's another question I can't answer.
Marvel's Iron Fist,0,"If you are one of the approximately six people who didn't groan at the first season of this plodding, dull headache of a property, good news: You will also not hate the second one."
Godless,0,"Jeff Daniels and Michelle Dockery seeking new sorts of roles is admirable, but the results need a bit of tweaking."
Lisey's Story,0,"The series is ultimately a cautionary example of what can go wrong with the creative process when a megabucks patron such as Apple says ""yes"" to everyone."
Roar,0,"While stylish and provocative, the series ultimately falls a little flat in its message. If a woman’s plight is to suffer, then Roar doesn’t end up giving its women a way out."
Inventing Anna,0,A dull spin on an otherwise captivating story...
True Detective,0,"True Detective bills itself as something better, but really, it's just more of the same."
Lisey's Story,0,"Lisey's Story has a strong cast and direction, but the writing ultimately sinks the series."
The End of the F...ing World,0,"Forcing more drama onto them after they've left only feels forced. It's a lose-lose scenario, and while I'll always contend there's a good way to keep telling many stories, this isn't it."
Star Trek: Voyager,0,Voyager reigns as the most infuriating and creatively haphazard Star Trek series for how it squandered such a great premise.
Foundation,0,"Not much about Foundation sticks, either emotionally or narratively. There are cause-and-effect relationships between one event and another, but they're stretched across long-attenuated frames."
A Wilderness of Error,0,"""A Wilderness of Error"" offers a not-so-illuminating message that it's sometimes difficult to get at the truth that's not worth the five hours it takes to hear it."
This Way Up,0,"Lame gags come thick and fast. But, in an all-too-convenient cop-out, we're frequently reminded that cracking lame gags is a crucial aspect of the protagonists' coping techniques."
Brave New World,0,"Welcome to this not-so Brave New World, where all the ideas feel old and not nearly as deeply considered as the creators think. But, hey, at least it all looks fabulous."
Limitless,0,"It's not heavy-handed and it doesn't dumb down its audience (although you do have to buy into the NZT brainpower stuff), it just feels like it's missing something, and I think that something may be a level of investment in the characters."
The Afterparty,0,"If this is the future of television, pass me the bottle."
The Righteous Gemstones,0,"Season two of ""The Righteous Gemstones"" is an ambitious, intermittently hysterical mess. McBride and Hill attempt to expand the show outward, often into full-on action set pieces that, while impressive, fail to find cohesion with the rest of the series."
The X-Files,0,"Based on five episodes made available for preview, things remain uneven -- the first episode is dragged down by more conspiracy blather, interminable voiceover and way too many apocalyptic predictions of doom."
Little America,0,"It's the best show Apple has produced so far, but it's also the most misguided. It almost hurts, considering the talent behind Little America."
Coyote,0,"Breaking Bad director Michelle MacLaren gives this series a ""Bad"" vibe, but that doesn't insure it is good... Coyote proves watchable but too derivative."
The Morning Show,0,"It wants us to be content to marvel at its framework of aspiration and drive, along with loving its two co-stars. After a point, though, the performances aren't enough of a reason to continue ignoring the story's lack of substance, guts and a soul."
Bridgerton,0,Bridgerton season 2 is a lackluster season that hopes to recapture the heights of its first but mostly falls short.
Foundation,0,The show's starry-eyed ambitions are dulled by its execution. Its scattered focus stalls momentum by introducing and discarding characters like a wad of receipts found in your back pocket after a night on the town.
And Just Like That...,0,A sequel that was dead on arrival...
Downton Abbey on Masterpiece,0,"For a series dedicated to supposed historical realism, Downton Abbey wraps things up with a bow of pure fantasy."
Lost,0,Like the televisual equivalent of a keyboard-pounding poet... At least we know that we'll only have to suffer through one more season of this foolishness.
Amazing Stories,0,When this ending comes the audience may wish they'd have watched something more exciting instead.
The Pentaverate,0,"Returning to the prosthetics and puns that helped make Austin Powers a classic was an inherent risk, but it might have been worth it with better writing."
Foundation,0,"Foundation has no evident limitations of any kind, yet no real visceral impact for the most part, because it's almost stultifyingly dull, especially in its middle episodes."
Brave New World,0,"The constant writhing of beautiful bodies isn't enough to keep the interest in a show with a plotline as thin as ice. Lazy writing with no engaging qualities leaves this one, one tough pill to swallow."
Suspicion,0,"The cast is appealing, but Thurman lacks energy to the point where she seems almost glazed."
The Wheel of Time,0,"There are worse fantasy series and films out there, to be sure, but none of them were dumb enough to give their monsters a name that rhymes with ""bollocks""."
MacGruber,0,"It's hard to get excited for a sequel to a film that wasn't very good to begin with, especially when the sequel is three times as long."
Community,0,"Diehard fans will probably still find much to enjoy, but I'm inclined to think it's time for everybody to graduate from Greendale Community College, and get on with their lives."
Looking for Alaska,0,"This is all pretty stiff, predictable stuff, built around the operatic pangs of teen romance."
Schmigadoon!,0,"Strong appears genuinely entertained and can hold a lovely note alongside the rest of the stage-ready cast. Still, neither the writing nor direction take advantage of the skills that Strong has honed throughout her time on Saturday Night Live."
The Offer,0,"There's some good and bad with this... but at a certain point, you think ""Why am I watching a miniseries about The Godfather when I could be watching The Godfather?"""
Invasion,0,Invasion is an admirable attempt at subverting the expectations that come with a big budget sci-fi show about alien invaders; the only problem is that it's not very interesting or exciting.
Sons of Anarchy,0,"While it will be interesting to see the way Sons tackles loose ends, in terms of how the series explores shades of gray, it looks like it's all over but the shooting."
The First,0,The First is never quite able to blast off.
Winning Time: The Rise of the Lakers Dynasty,0,"Although '80s-style excess clearly accounts for much of the sizzle, this exercise feels like a no-look pass that skips out of bounds."
What If...?,0,"While my curiosity is piqued, I wasn't completely blown away by this outing."
Chloe,0,"Perhaps the idea was to evoke the haunting effects of memory and loss which can never be completely resolved, but it felt like a deflating end to a drama which promised much more."
The Fall,0,"This show thinks it is Very Important Viewing, unmissable drama, televisual literature. The fact is it's very missable indeed."
The Mosquito Coast,0,"Ultimately, the first season feels a bit like a walkway to the real story -- or, more accurately, a runway. It's a lot of busy preamble."
Bridgerton,0,"Bridgerton Season 2 tries hard to please everyone, but ends up feeling watered down."
Pieces of Her,0,"Collete is as watchable as always; she deserves better than this, though."
